skill_a,skill_b,month,pair_postings,postings_a,postings_b,postings_that_month,confidence_a_to_b,lift
tableau,powerbi,2024-01-01,20,329,329,2880,0.060790273556231005,0.5321458597019614
tableau,python,2024-01-01,329,329,2880,2880,1.0,1.0
tableau,scala,2024-01-01,20,329,329,2880,0.060790273556231005,0.5321458597019614
tableau,snowflake,2024-01-01,62,329,520,2880,0.1884498480243161,1.043722235211597
tableau,spark,2024-01-01,51,329,585,2880,0.15501519756838905,0.7631517418751461
tableau,sql,2024-01-01,51,329,585,2880,0.15501519756838905,0.7631517418751461
tableau,terraform,2024-01-01,31,329,499,2880,0.09422492401215805,0.5438232087274854
terraform,airflow,2024-01-01,76,499,585,2880,0.1523046092184369,0.7498073069215354
terraform,aws,2024-01-01,77,499,586,2880,0.15430861723446893,0.758376821903192
terraform,azure,2024-01-01,77,499,586,2880,0.15430861723446893,0.758376821903192
terraform,databricks,2024-01-01,40,499,400,2880,0.08016032064128256,0.5771543086172345
terraform,dbt,2024-01-01,16,499,260,2880,0.03206412825651302,0.35517188222599044
terraform,docker,2024-01-01,75,499,570,2880,0.15030060120240482,0.7594135639700453
terraform,gcp,2024-01-01,76,499,581,2880,0.1523046092184369,0.7549694914786543
terraform,hadoop,2024-01-01,99,499,860,2880,0.19839679358717435,0.6643985645710024
terraform,hive,2024-01-01,77,499,586,2880,0.15430861723446893,0.758376821903192
terraform,java,2024-01-01,31,499,329,2880,0.06212424849699399,0.5438232087274854
terraform,kafka,2024-01-01,77,499,586,2880,0.15430861723446893,0.758376821903192
terraform,kubernetes,2024-01-01,55,499,476,2880,0.11022044088176353,0.6668799784442835
terraform,powerbi,2024-01-01,31,499,329,2880,0.06212424849699399,0.5438232087274854
terraform,python,2024-01-01,499,499,2880,2880,1.0,1.0
terraform,scala,2024-01-01,31,499,329,2880,0.06212424849699399,0.5438232087274854
terraform,snowflake,2024-01-01,62,499,520,2880,0.12424849699398798,0.6881455218128565
terraform,spark,2024-01-01,76,499,585,2880,0.1523046092184369,0.7498073069215354
terraform,sql,2024-01-01,76,499,585,2880,0.1523046092184369,0.7498073069215354
terraform,tableau,2024-01-01,31,499,329,2880,0.06212424849699399,0.5438232087274854
airflow,aws,2024-02-01,75,585,472,2880,0.1282051282051282,0.7822685788787483
airflow,azure,2024-02-01,72,585,434,2880,0.12307692307692308,0.8167316554413329
airflow,databricks,2024-02-01,56,585,418,2880,0.09572649572649573,0.659550975340449
airflow,dbt,2024-02-01,16,585,271,2880,0.02735042735042735,0.29066136815214305
airflow,docker,2024-02-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
airflow,gcp,2024-02-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
airflow,hadoop,2024-02-01,322,585,822,2880,0.5504273504273505,1.928504585438892
airflow,hive,2024-02-01,81,585,569,2880,0.13846153846153847,0.7008246586453968
airflow,java,2024-02-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
airflow,kafka,2024-02-01,82,585,573,2880,0.14017094017094017,0.7045240971942542
airflow,kubernetes,2024-02-01,51,585,330,2880,0.08717948717948718,0.7608391608391608
airflow,powerbi,2024-02-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
airflow,python,2024-02-01,202,585,1553,2880,0.3452991452991453,0.6403487047402051
airflow,scala,2024-02-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
airflow,snowflake,2024-02-01,64,585,542,2880,0.1094017094017094,0.5813227363042861
airflow,spark,2024-02-01,82,585,585,2880,0.14017094017094017,0.6900723208415516
airflow,sql,2024-02-01,465,585,1912,2880,0.7948717948717948,1.1972964274219504
airflow,tableau,2024-02-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
airflow,terraform,2024-02-01,55,585,401,2880,0.09401709401709402,0.6752349894494533
aws,airflow,2024-02-01,75,472,585,2880,0.15889830508474576,0.7822685788787483
aws,azure,2024-02-01,50,472,434,2880,0.1059322033898305,0.7029602436928845
aws,databricks,2024-02-01,41,472,418,2880,0.08686440677966102,0.5984916065201524
aws,dbt,2024-02-01,47,472,271,2880,0.09957627118644068,1.0582275314278566
aws,docker,2024-02-01,29,472,330,2880,0.0614406779661017,0.5362095531587057
aws,gcp,2024-02-01,29,472,330,2880,0.0614406779661017,0.5362095531587057
aws,hadoop,2024-02-01,96,472,822,2880,0.2033898305084746,0.7126067054311518
aws,hive,2024-02-01,59,472,569,2880,0.125,0.632688927943761
aws,java,2024-02-01,75,472,586,2880,0.15889830508474576,0.7809336495632556
aws,kafka,2024-02-01,63,472,573,2880,0.13347457627118645,0.6708669802111988
aws,kubernetes,2024-02-01,29,472,330,2880,0.0614406779661017,0.5362095531587057
aws,powerbi,2024-02-01,75,472,586,2880,0.15889830508474576,0.7809336495632556
aws,python,2024-02-01,195,472,1553,2880,0.413135593220339,0.7661497156951553
aws,scala,2024-02-01,75,472,586,2880,0.15889830508474576,0.7809336495632556
aws,snowflake,2024-02-01,63,472,542,2880,0.13347457627118645,0.7092376008505847
aws,spark,2024-02-01,75,472,585,2880,0.15889830508474576,0.7822685788787483
aws,sql,2024-02-01,352,472,1912,2880,0.7457627118644068,1.1233245869087298
aws,tableau,2024-02-01,75,472,586,2880,0.15889830508474576,0.7809336495632556
aws,terraform,2024-02-01,37,472,401,2880,0.07838983050847458,0.5629992814573735
azure,airflow,2024-02-01,72,434,585,2880,0.16589861751152074,0.8167316554413329
azure,aws,2024-02-01,50,434,472,2880,0.1152073732718894,0.7029602436928845
azure,databricks,2024-02-01,41,434,418,2880,0.0944700460829493,0.650894097413622
azure,dbt,2024-02-01,16,434,271,2880,0.03686635944700461,0.39179009301613754
azure,docker,2024-02-01,27,434,330,2880,0.06221198156682028,0.5429409300377043
azure,gcp,2024-02-01,27,434,330,2880,0.06221198156682028,0.5429409300377043
azure,hadoop,2024-02-01,96,434,822,2880,0.22119815668202766,0.7750008409297319
azure,hive,2024-02-01,71,434,569,2880,0.16359447004608296,0.8280352789678715
azure,java,2024-02-01,58,434,586,2880,0.1336405529953917,0.6567999874176248
azure,kafka,2024-02-01,71,434,573,2880,0.16359447004608296,0.8222549279803122
azure,kubernetes,2024-02-01,27,434,330,2880,0.06221198156682028,0.5429409300377043
azure,powerbi,2024-02-01,58,434,586,2880,0.1336405529953917,0.6567999874176248
azure,python,2024-02-01,192,434,1553,2880,0.4423963133640553,0.8204129958071341
azure,scala,2024-02-01,58,434,586,2880,0.1336405529953917,0.6567999874176248
azure,snowflake,2024-02-01,63,434,542,2880,0.14516129032258066,0.7713367456255208
azure,spark,2024-02-01,72,434,585,2880,0.16589861751152074,0.8167316554413329
azure,sql,2024-02-01,314,434,1912,2880,0.7235023041474654,1.0897942656614543
azure,tableau,2024-02-01,58,434,586,2880,0.1336405529953917,0.6567999874176248
azure,terraform,2024-02-01,31,434,401,2880,0.07142857142857142,0.5130032062700391
databricks,airflow,2024-02-01,56,418,585,2880,0.1339712918660287,0.659550975340449
databricks,aws,2024-02-01,41,418,472,2880,0.09808612440191387,0.5984916065201524
databricks,azure,2024-02-01,41,418,434,2880,0.09808612440191387,0.650894097413622
databricks,docker,2024-02-01,41,418,330,2880,0.09808612440191387,0.8560243584167029
databricks,gcp,2024-02-01,41,418,330,2880,0.09808612440191387,0.8560243584167029
databricks,hive,2024-02-01,41,418,569,2880,0.09808612440191387,0.4964640391520421
databricks,java,2024-02-01,56,418,586,2880,0.1339712918660287,0.6584254617306531
databricks,kafka,2024-02-01,43,418,573,2880,0.10287081339712918,0.5170470202159373
databricks,kubernetes,2024-02-01,56,418,330,2880,0.1339712918660287,1.1692040017398868
databricks,powerbi,2024-02-01,56,418,586,2880,0.1339712918660287,0.6584254617306531
databricks,python,2024-02-01,372,418,1553,2880,0.8899521531100478,1.6503942053811576
databricks,scala,2024-02-01,56,418,586,2880,0.1339712918660287,0.6584254617306531
databricks,spark,2024-02-01,56,418,585,2880,0.1339712918660287,0.659550975340449
databricks,sql,2024-02-01,328,418,1912,2880,0.784688995215311,1.1819583191527696
databricks,tableau,2024-02-01,131,418,586,2880,0.3133971291866029,1.540245276548492
databricks,terraform,2024-02-01,56,418,401,2880,0.1339712918660287,0.9621878318557673
dbt,airflow,2024-02-01,16,271,585,2880,0.05904059040590406,0.29066136815214305
dbt,aws,2024-02-01,47,271,472,2880,0.17343173431734318,1.0582275314278566
dbt,azure,2024-02-01,16,271,434,2880,0.05904059040590406,0.39179009301613754
dbt,docker,2024-02-01,16,271,330,2880,0.05904059040590406,0.5152633344515263
dbt,gcp,2024-02-01,48,271,330,2880,0.17712177121771217,1.545790003354579
dbt,hive,2024-02-01,16,271,569,2880,0.05904059040590406,0.2988346227926251
dbt,java,2024-02-01,123,271,586,2880,0.45387453874538747,2.2306461972469553
dbt,kafka,2024-02-01,48,271,573,2880,0.17712177121771217,0.8902455516701764
dbt,kubernetes,2024-02-01,48,271,330,2880,0.17712177121771217,1.545790003354579
dbt,powerbi,2024-02-01,48,271,586,2880,0.17712177121771217,0.8704960769744217
dbt,python,2024-02-01,271,271,1553,2880,1.0,1.854475209272376
dbt,scala,2024-02-01,160,271,586,2880,0.5904059040590406,2.901653589914739
dbt,snowflake,2024-02-01,271,271,542,2880,1.0,5.313653136531365
dbt,spark,2024-02-01,48,271,585,2880,0.17712177121771217,0.8719841044564292
dbt,sql,2024-02-01,16,271,1912,2880,0.05904059040590406,0.08893143324738687
dbt,tableau,2024-02-01,16,271,586,2880,0.05904059040590406,0.2901653589914739
dbt,terraform,2024-02-01,52,271,401,2880,0.1918819188191882,1.3781045541128727
docker,airflow,2024-02-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
docker,aws,2024-02-01,29,330,472,2880,0.08787878787878788,0.5362095531587057
docker,azure,2024-02-01,27,330,434,2880,0.08181818181818182,0.5429409300377043
docker,databricks,2024-02-01,41,330,418,2880,0.12424242424242424,0.8560243584167029
docker,dbt,2024-02-01,16,330,271,2880,0.048484848484848485,0.5152633344515263
docker,gcp,2024-02-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
docker,hadoop,2024-02-01,96,330,822,2880,0.2909090909090909,1.0192435301924354
docker,hive,2024-02-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
docker,java,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
docker,kafka,2024-02-01,50,330,573,2880,0.15151515151515152,0.7615421227986673
docker,kubernetes,2024-02-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
docker,powerbi,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
docker,python,2024-02-01,172,330,1553,2880,0.5212121212121212,0.9665749575601476
docker,scala,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
docker,snowflake,2024-02-01,64,330,542,2880,0.19393939393939394,1.0305266689030526
docker,spark,2024-02-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
docker,sql,2024-02-01,209,330,1912,2880,0.6333333333333333,0.9539748953974896
docker,tableau,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
docker,terraform,2024-02-01,25,330,401,2880,0.07575757575757576,0.5440943096803446
gcp,airflow,2024-02-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
gcp,aws,2024-02-01,29,330,472,2880,0.08787878787878788,0.5362095531587057
gcp,azure,2024-02-01,27,330,434,2880,0.08181818181818182,0.5429409300377043
gcp,databricks,2024-02-01,41,330,418,2880,0.12424242424242424,0.8560243584167029
gcp,dbt,2024-02-01,48,330,271,2880,0.14545454545454545,1.545790003354579
gcp,docker,2024-02-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
gcp,hadoop,2024-02-01,96,330,822,2880,0.2909090909090909,1.0192435301924354
gcp,hive,2024-02-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
gcp,java,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,kafka,2024-02-01,50,330,573,2880,0.15151515151515152,0.7615421227986673
gcp,kubernetes,2024-02-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
gcp,powerbi,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,python,2024-02-01,172,330,1553,2880,0.5212121212121212,0.9665749575601476
gcp,scala,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,snowflake,2024-02-01,64,330,542,2880,0.19393939393939394,1.0305266689030526
gcp,spark,2024-02-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
gcp,sql,2024-02-01,209,330,1912,2880,0.6333333333333333,0.9539748953974896
gcp,tableau,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
gcp,terraform,2024-02-01,25,330,401,2880,0.07575757575757576,0.5440943096803446
hadoop,airflow,2024-02-01,322,822,585,2880,0.39172749391727496,1.928504585438892
hadoop,aws,2024-02-01,96,822,472,2880,0.11678832116788321,0.7126067054311518
hadoop,azure,2024-02-01,96,822,434,2880,0.11678832116788321,0.7750008409297319
hadoop,docker,2024-02-01,96,822,330,2880,0.11678832116788321,1.0192435301924354
hadoop,gcp,2024-02-01,96,822,330,2880,0.11678832116788321,1.0192435301924354
hadoop,hive,2024-02-01,312,822,569,2880,0.3795620437956204,1.9211576206175516
hadoop,java,2024-02-01,111,822,586,2880,0.13503649635036497,0.6636605963976981
hadoop,kafka,2024-02-01,322,822,573,2880,0.39172749391727496,1.9688921160239996
hadoop,kubernetes,2024-02-01,96,822,330,2880,0.11678832116788321,1.0192435301924354
hadoop,powerbi,2024-02-01,111,822,586,2880,0.13503649635036497,0.6636605963976981
hadoop,python,2024-02-01,97,822,1553,2880,0.11800486618004866,0.21883709890440448
hadoop,scala,2024-02-01,111,822,586,2880,0.13503649635036497,0.6636605963976981
hadoop,spark,2024-02-01,157,822,585,2880,0.19099756690997566,0.9402957140183418
hadoop,sql,2024-02-01,822,822,1912,2880,1.0,1.506276150627615
hadoop,tableau,2024-02-01,102,822,586,2880,0.12408759124087591,0.6098502777708578
hadoop,terraform,2024-02-01,96,822,401,2880,0.11678832116788321,0.8387789649962685
hive,airflow,2024-02-01,81,569,585,2880,0.14235500878734622,0.7008246586453968
hive,aws,2024-02-01,59,569,472,2880,0.10369068541300527,0.632688927943761
hive,azure,2024-02-01,71,569,434,2880,0.12478031634446397,0.8280352789678715
hive,databricks,2024-02-01,41,569,418,2880,0.07205623901581722,0.4964640391520421
hive,dbt,2024-02-01,16,569,271,2880,0.028119507908611598,0.2988346227926251
hive,docker,2024-02-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
hive,gcp,2024-02-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
hive,hadoop,2024-02-01,312,569,822,2880,0.5483304042179262,1.9211576206175516
hive,java,2024-02-01,81,569,586,2880,0.14235500878734622,0.6996287121289371
hive,kafka,2024-02-01,80,569,573,2880,0.140597539543058,0.7066682615776737
hive,kubernetes,2024-02-01,50,569,330,2880,0.08787346221441125,0.7668956702348618
hive,powerbi,2024-02-01,81,569,586,2880,0.14235500878734622,0.6996287121289371
hive,python,2024-02-01,201,569,1553,2880,0.3532513181019332,0.6550958120628253
hive,scala,2024-02-01,81,569,586,2880,0.14235500878734622,0.6996287121289371
hive,snowflake,2024-02-01,64,569,542,2880,0.11247803163444639,0.5976692455852503
hive,spark,2024-02-01,81,569,585,2880,0.14235500878734622,0.7008246586453968
hive,sql,2024-02-01,449,569,1912,2880,0.789103690685413,1.188608069651668
hive,tableau,2024-02-01,81,569,586,2880,0.14235500878734622,0.6996287121289371
hive,terraform,2024-02-01,54,569,401,2880,0.09490333919156414,0.6816000420740767
java,airflow,2024-02-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
java,aws,2024-02-01,75,586,472,2880,0.12798634812286688,0.7809336495632556
java,azure,2024-02-01,58,586,434,2880,0.09897610921501707,0.6567999874176248
java,databricks,2024-02-01,56,586,418,2880,0.09556313993174062,0.6584254617306531
java,dbt,2024-02-01,123,586,271,2880,0.2098976109215017,2.2306461972469553
java,docker,2024-02-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
java,gcp,2024-02-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
java,hadoop,2024-02-01,111,586,822,2880,0.189419795221843,0.6636605963976981
java,hive,2024-02-01,81,586,569,2880,0.13822525597269625,0.6996287121289371
java,kafka,2024-02-01,81,586,573,2880,0.13822525597269625,0.6947447420617193
java,kubernetes,2024-02-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
java,powerbi,2024-02-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,python,2024-02-01,413,586,1553,2880,0.7047781569965871,1.3069936201868453
java,scala,2024-02-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,snowflake,2024-02-01,265,586,542,2880,0.4522184300341297,2.402931879148143
java,spark,2024-02-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
java,sql,2024-02-01,255,586,1912,2880,0.4351535836177474,0.6554614648635526
java,tableau,2024-02-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,terraform,2024-02-01,71,586,401,2880,0.12116040955631399,0.8701795000553224
kafka,airflow,2024-02-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
kafka,aws,2024-02-01,63,573,472,2880,0.1099476439790576,0.6708669802111988
kafka,azure,2024-02-01,71,573,434,2880,0.12390924956369982,0.8222549279803122
kafka,databricks,2024-02-01,43,573,418,2880,0.07504363001745201,0.5170470202159373
kafka,dbt,2024-02-01,48,573,271,2880,0.08376963350785341,0.8902455516701764
kafka,docker,2024-02-01,50,573,330,2880,0.08726003490401396,0.7615421227986673
kafka,gcp,2024-02-01,50,573,330,2880,0.08726003490401396,0.7615421227986673
kafka,hadoop,2024-02-01,322,573,822,2880,0.5619546247818499,1.9688921160239996
kafka,hive,2024-02-01,80,573,569,2880,0.13961605584642234,0.7066682615776737
kafka,java,2024-02-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
kafka,kubernetes,2024-02-01,50,573,330,2880,0.08726003490401396,0.7615421227986673
kafka,powerbi,2024-02-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
kafka,python,2024-02-01,202,573,1553,2880,0.3525305410122164,0.6537591488185339
kafka,scala,2024-02-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
kafka,snowflake,2024-02-01,64,573,542,2880,0.11169284467713787,0.5934970344467843
kafka,spark,2024-02-01,82,573,585,2880,0.1431064572425829,0.7045240971942542
kafka,sql,2024-02-01,453,573,1912,2880,0.7905759162303665,1.1908256478783763
kafka,tableau,2024-02-01,81,573,586,2880,0.14136125654450263,0.6947447420617193
kafka,terraform,2024-02-01,54,573,401,2880,0.09424083769633508,0.6768419265971197
kubernetes,airflow,2024-02-01,51,330,585,2880,0.15454545454545454,0.7608391608391608
kubernetes,aws,2024-02-01,29,330,472,2880,0.08787878787878788,0.5362095531587057
kubernetes,azure,2024-02-01,27,330,434,2880,0.08181818181818182,0.5429409300377043
kubernetes,databricks,2024-02-01,56,330,418,2880,0.1696969696969697,1.1692040017398868
kubernetes,dbt,2024-02-01,48,330,271,2880,0.14545454545454545,1.545790003354579
kubernetes,docker,2024-02-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
kubernetes,gcp,2024-02-01,20,330,330,2880,0.06060606060606061,0.5289256198347108
kubernetes,hadoop,2024-02-01,96,330,822,2880,0.2909090909090909,1.0192435301924354
kubernetes,hive,2024-02-01,50,330,569,2880,0.15151515151515152,0.7668956702348618
kubernetes,java,2024-02-01,51,330,586,2880,0.15454545454545454,0.7595408004964319
